500		294.395	294.375	293.406	292.460	291.447	290.367	289.213	287.976	286.678	285.279	283.787	282.189	280.488	278.665	275.728	273.668	271.481	269.153	266.704	264.104	261.381	258.509	255.492	252.333	249.019	245.595	242.002	237.311	233.478	229.524	225.462	221.305	216.074	211.821	207.584	202.434	198.508	194.085
64.0	23.255	23.251	23.130	23.011	22.886	22.754	22.614	22.466	22.310	22.145	21.969	21.783	21.585	21.374	21.120	20.882	20.628	20.357	20.069	19.761	19.432	19.080	18.703	18.299	17.864	17.397	16.893	16.311	15.723	15.087	14.399	13.657	12.805	11.946	11.034	10.005	 9.024	 7.976
65.0	23.225	23.221	23.100	22.981	22.856	22.724	22.584	22.437	22.280	22.115	21.939	21.752	21.554	21.344	21.087	20.848	20.594	20.324	20.035	19.727	19.398	19.045	18.668	18.263	17.828	17.360	16.855	16.269	15.679	15.041	14.352	13.607	12.746	11.883	10.965	 9.925	 8.936	 7.876
66.0	23.193	23.189	23.068	22.950	22.824	22.692	22.552	22.405	22.248	22.083	21.907	21.720	21.522	21.311	21.052	20.813	20.559	20.288	19.999	19.690	19.360	19.007	18.630	18.224	17.788	17.320	16.814	16.223	15.631	14.992	14.300	13.552	12.684	11.815	10.892	 9.840	 8.843	 7.770
67.0	23.160	23.156	23.035	22.916	22.791	22.658	22.519	22.371	22.214	22.048	21.872	21.686	21.487	21.276	21.014	20.775	20.520	20.249	19.959	19.650	19.320	18.967	18.588	18.182	17.745	17.276	16.769	16.173	15.580	14.939	14.244	13.494	12.617	11.743	10.814	 9.751	 8.746	 7.661
68.0	23.125	23.121	22.999	22.881	22.755	22.623	22.483	22.335	22.178	22.012	21.836	21.649	21.450	21.239	20.975	20.735	20.480	20.208	19.918	19.608	19.277	18.923	18.544	18.137	17.699	17.229	16.721	16.120	15.526	14.882	14.185	13.431	12.546	11.668	10.732	 9.657	 8.644	 7.547
69.0	23.088	23.084	22.962	22.844	22.718	22.586	22.446	22.298	22.141	21.974	21.798	21.610	21.411	21.200	20.933	20.693	20.437	20.165	19.874	19.564	19.232	18.877	18.497	18.089	17.651	17.179	16.670	16.064	15.467	14.822	14.122	13.364	12.472	11.588	10.646	 9.559	 8.538	 7.428
70.0	23.050	23.046	22.924	22.805	22.680	22.547	22.407	22.258	22.101	21.935	21.758	21.570	21.371	21.159	20.890	20.649	20.393	20.119	19.828	19.517	19.184	18.828	18.447	18.038	17.599	17.126	16.615	16.005	15.406	14.758	14.055	13.294	12.393	11.504	10.556	 9.457	 8.428	 7.306
71.0	23.010	23.006	22.884	22.765	22.639	22.507	22.366	22.218	22.060	21.893	21.716	21.528	21.328	21.116	20.844	20.603	20.346	20.072	19.780	19.468	19.134	18.778	18.395	17.985	17.544	17.070	16.558	15.942	15.341	14.690	13.985	13.220	12.311	11.416	10.461	 9.351	 8.313	 7.179
72.0	22.969	22.965	22.843	22.724	22.598	22.465	22.324	22.175	22.018	21.850	21.673	21.484	21.284	21.071	20.797	20.555	20.297	20.023	19.730	19.417	19.082	18.724	18.341	17.929	17.487	17.011	16.497	15.877	15.274	14.620	13.911	13.142	12.225	11.324	10.363	 9.241	 8.195	 7.048
73.0	22.927	22.923	22.800	22.681	22.555	22.421	22.281	22.131	21.973	21.806	21.628	21.439	21.238	21.024	20.748	20.506	20.247	19.972	19.678	19.364	19.028	18.669	18.284	17.871	17.428	16.950	16.434	15.809	15.203	14.547	13.834	13.061	12.136	11.229	10.261	 9.127	 8.072	 6.912
74.0	22.883	22.879	22.756	22.637	22.510	22.377	22.236	22.086	21.928	21.760	21.581	21.392	21.190	20.976	20.698	20.455	20.195	19.919	19.624	19.309	18.972	18.612	18.226	17.811	17.366	16.886	16.368	15.738	15.130	14.470	13.754	12.977	12.043	11.130	10.155	 9.009	 7.945	 6.772
75.0	22.838	22.834	22.711	22.592	22.465	22.331	22.189	22.040	21.881	21.712	21.533	21.343	21.141	20.927	20.646	20.402	20.142	19.864	19.568	19.252	18.914	18.552	18.165	17.749	17.301	16.820	16.300	15.665	15.053	14.390	13.670	12.889	11.946	11.027	10.045	 8.887	 7.814	 6.629
76.0	22.791	22.787	22.665	22.545	22.418	22.284	22.142	21.992	21.832	21.663	21.484	21.294	21.091	20.875	20.593	20.348	20.086	19.808	19.511	19.193	18.854	18.491	18.102	17.684	17.235	16.751	16.229	15.589	14.975	14.308	13.584	12.798	11.847	10.921	 9.931	 8.761	 7.679	 6.480
77.0	22.744	22.740	22.617	22.497	22.369	22.235	22.093	21.942	21.783	21.613	21.433	21.242	21.039	20.823	20.538	20.292	20.030	19.750	19.452	19.133	18.792	18.428	18.037	17.617	17.166	16.680	16.156	15.511	14.893	14.223	13.495	12.704	11.744	10.812	 9.814	 8.631	 7.540	 6.328
78.0	22.695	22.691	22.568	22.448	22.320	22.185	22.043	21.892	21.732	21.562	21.381	21.190	20.986	20.769	20.481	20.235	19.971	19.691	19.391	19.071	18.729	18.363	17.970	17.549	17.096	16.607	16.080	15.430	14.809	14.135	13.402	12.607	11.637	10.698	 9.693	 8.498	 7.396	 6.172
79.0	22.645	22.641	22.518	22.397	22.269	22.134	21.991	21.840	21.679	21.509	21.328	21.136	20.931	20.713	20.424	20.176	19.912	19.630	19.329	19.008	18.664	18.296	17.902	17.478	17.023	16.532	16.003	15.346	14.722	14.044	13.307	12.506	11.528	10.582	 9.568	 8.360	 7.249	 6.011
80.0	22.594	22.590	22.467	22.346	22.217	22.082	21.939	21.787	21.626	21.455	21.273	21.080	20.875	20.656	20.365	20.116	19.850	19.567	19.265	18.942	18.597	18.227	17.831	17.406	16.948	16.455	15.922	15.261	14.633	13.951	13.209	12.403	11.415	10.462	 9.440	 8.219	 7.098	 5.847
81.0	22.542	22.538	22.414	22.293	22.164	22.029	21.885	21.733	21.571	21.400	21.217	21.024	20.818	20.598	20.304	20.054	19.788	19.504	19.200	18.876	18.529	18.157	17.759	17.331	16.871	16.375	15.840	15.173	14.541	13.855	13.108	12.297	11.299	10.338	 9.308	 8.074	 6.943	 5.678
